Test name,Test ID,Result,Comments
"Power IS NOT delivered through regular USB C ports",USC007.001,PASS,
"UEFI Shell",USH001.001,PASS,
"Enable USB stack (firmware)",USS001.001,PASS,
"Disable USB stack (firmware)",USS002.001,PASS,
"Enable USB Mass Storage (firmware)",USS003.001,PASS,
"Disable USB Mass Storage (firmware)",USS004.001,PASS,
"USB Type-A charging capability",UTC001.001,PASS,
"USB Type-C PD current limiting (Ubuntu) (ME: Enabled)",UTC033.201,PASS,
"USB Type-C PD current limiting (QubesOS) (ME: Enabled)",UTC033.203,PASS,
"USB Type-C PD current limiting (Windows) (ME: Enabled)",UTC033.301,PASS,
"USB Type-C PD current limiting (Ubuntu) (ME: Disabled)",UTC034.201,PASS,
"USB Type-C PD current limiting (QubesOS) (ME: Disabled)",UTC034.203,PASS,
"USB Type-C PD current limiting (Windows) (ME: Disabled)",UTC034.301,PASS,
"USB Type-C PD power input (Ubuntu) (ME: Enabled) (WL-UMD05 Pro Rev.E)",UTC105.201,PASS,
"USB Type-C PD power input (QubesOS) (ME: Enabled) (WL-UMD05 Pro Rev.E)",UTC105.203,PASS,
"USB Type-C PD power input (Windows) (ME: Enabled) (WL-UMD05 Pro Rev.E)",UTC105.301,PASS,
"USB Type-C PD power input (Ubuntu) (ME: Disabled) (WL-UMD05 Pro Rev.E)",UTC106.201,PASS,
"USB Type-C PD power input (QubesOS) (ME: Disabled) (WL-UMD05 Pro Rev.E)",UTC106.203,PASS,
"USB Type-C PD power input (Windows) (ME: Disabled) (WL-UMD05 Pro Rev.E)",UTC106.301,PASS,
"USB Type-C Display output (Ubuntu) (ME: Enabled) (WL-UMD05 Pro Rev.E)",UTC107.201,PASS,
"USB Type-C Display output (QubesOS) (ME: Enabled) (WL-UMD05 Pro Rev.E)",UTC107.203,PASS,
"USB Type-C Display output (Windows) (ME: Enabled) (WL-UMD05 Pro Rev.E)",UTC107.301,PASS,
"USB Type-C Display output (Ubuntu) (ME: Disabled) (WL-UMD05 Pro Rev.E)",UTC108.201,PASS,
"USB Type-C Display output (QubesOS) (ME: Disabled) (WL-UMD05 Pro Rev.E)",UTC108.203,PASS,
"USB Type-C Display output (Windows) (ME: Disabled) (WL-UMD05 Pro Rev.E)",UTC108.301,PASS,
"USB Type-C docking station HDMI display (Ubuntu) (ME: Enabled) (WL-UMD05 Pro Rev.E)",UTC109.201,PASS,
"USB Type-C docking station HDMI display (QubesOS) (ME: Enabled) (WL-UMD05 Pro Rev.E)",UTC109.203,PASS,
"USB Type-C docking station HDMI display (Windows) (ME: Enabled) (WL-UMD05 Pro Rev.E)",UTC109.301,PASS,
"USB Type-C docking station HDMI display (Ubuntu) (ME: Disabled) (WL-UMD05 Pro Rev.E)",UTC110.201,PASS,
"USB Type-C docking station HDMI display (QubesOS) (ME: Disabled) (WL-UMD05 Pro Rev.E)",UTC110.203,PASS,
"USB Type-C docking station HDMI display (Windows) (ME: Disabled) (WL-UMD05 Pro Rev.E)",UTC110.301,PASS,
"USB Type-C docking station DP display (Ubuntu) (ME: Enabled) (WL-UMD05 Pro Rev.E)",UTC111.201,PASS,
"USB Type-C docking station DP display (QubesOS) (ME: Enabled) (WL-UMD05 Pro Rev.E)",UTC111.203,PASS,
"USB Type-C docking station DP display (Windows) (ME: Enabled) (WL-UMD05 Pro Rev.E)",UTC111.301,PASS,
"USB Type-C docking station DP display (Ubuntu) (ME: Disabled) (WL-UMD05 Pro Rev.E)",UTC112.201,PASS,
"USB Type-C docking station DP display (QubesOS) (ME: Disabled) (WL-UMD05 Pro Rev.E)",UTC112.203,PASS,
"USB Type-C docking station DP display (Windows) (ME: Disabled) (WL-UMD05 Pro Rev.E)",UTC112.301,PASS,
"USB Type-C docking station Triple display (Ubuntu) (ME: Enabled) (WL-UMD05 Pro Rev.E)",UTC113.201,PASS,
"USB Type-C docking station Triple display (QubesOS) (ME: Enabled) (WL-UMD05 Pro Rev.E)",UTC113.203,PASS,
"USB Type-C docking station Triple display (Windows) (ME: Enabled) (WL-UMD05 Pro Rev.E)",UTC113.301,PASS,
"USB Type-C docking station Triple display (Ubuntu) (ME: Disabled) (WL-UMD05 Pro Rev.E)",UTC114.201,PASS,
"USB Type-C docking station Triple display (QubesOS) (ME: Disabled) (WL-UMD05 Pro Rev.E)",UTC114.203,PASS,
"USB Type-C docking station Triple display (Windows) (ME: Disabled) (WL-UMD05 Pro Rev.E)",UTC114.301,PASS,
"USB Type-C docking station USB devices recognition (Firmware) (ME: Enabled) (WL-UMD05 Pro Rev.E)",UTC115.001,PASS,
"USB Type-C docking station USB devices recognition (Ubuntu) (ME: Enabled) (WL-UMD05 Pro Rev.E)",UTC115.201,PASS,
"USB Type-C docking station USB devices recognition (QubesOS) (ME: Enabled) (WL-UMD05 Pro Rev.E)",UTC115.203,PASS,
"USB Type-C docking station USB devices recognition (Windows) (ME: Enabled) (WL-UMD05 Pro Rev.E)",UTC115.301,PASS,
"USB Type-C docking station USB devices recognition (Firmware) (ME: Disabled) (WL-UMD05 Pro Rev.E)",UTC116.001,PASS,
"USB Type-C docking station USB devices recognition (Ubuntu) (ME: Disabled) (WL-UMD05 Pro Rev.E)",UTC116.201,PASS,
"USB Type-C docking station USB devices recognition (QubesOS) (ME: Disabled) (WL-UMD05 Pro Rev.E)",UTC116.203,PASS,
"USB Type-C docking station USB devices recognition (Windows) (ME: Disabled) (WL-UMD05 Pro Rev.E)",UTC116.301,PASS,
"USB Type-C docking station USB keyboard (Firmware) (ME: Enabled) (WL-UMD05 Pro Rev.E)",UTC117.001,PASS,
"USB Type-C docking station USB keyboard (Ubuntu) (ME: Enabled) (WL-UMD05 Pro Rev.E)",UTC117.201,PASS,
"USB Type-C docking station USB keyboard (QubesOS) (ME: Enabled) (WL-UMD05 Pro Rev.E)",UTC117.203,PASS,
"USB Type-C docking station USB keyboard (Windows) (ME: Enabled) (WL-UMD05 Pro Rev.E)",UTC117.301,PASS,
"USB Type-C docking station USB keyboard (Firmware) (ME: Disabled) (WL-UMD05 Pro Rev.E)",UTC118.001,PASS,
"USB Type-C docking station USB keyboard (Ubuntu) (ME: Disabled) (WL-UMD05 Pro Rev.E)",UTC118.201,PASS,
"USB Type-C docking station USB keyboard (QubesOS) (ME: Disabled) (WL-UMD05 Pro Rev.E)",UTC118.203,PASS,
"USB Type-C docking station USB keyboard (Windows) (ME: Disabled) (WL-UMD05 Pro Rev.E)",UTC118.301,PASS,
"USB Type-C docking station upload 1GB file on USB storage (Ubuntu) (ME: Enabled) (WL-UMD05 Pro Rev.E)",UTC119.201,PASS,
"USB Type-C docking station upload 1GB file on USB storage (QubesOS) (ME: Enabled) (WL-UMD05 Pro Rev.E)",UTC119.203,PASS,
"USB Type-C docking station upload 1GB file on USB storage (Windows) (ME: Enabled) (WL-UMD05 Pro Rev.E)",UTC119.301,PASS,
"USB Type-C docking station upload 1GB file on USB storage (Ubuntu) (ME: Disabled) (WL-UMD05 Pro Rev.E)",UTC120.201,PASS,
"USB Type-C docking station upload 1GB file on USB storage (QubesOS) (ME: Disabled) (WL-UMD05 Pro Rev.E)",UTC120.203,PASS,
"USB Type-C docking station upload 1GB file on USB storage (Windows) (ME: Disabled) (WL-UMD05 Pro Rev.E)",UTC120.301,PASS,
"USB Type-C docking station Ethernet connection (Ubuntu) (ME: Enabled) (WL-UMD05 Pro Rev.E)",UTC121.201,PASS,
"USB Type-C docking station Ethernet connection (Windows) (ME: Enabled) (WL-UMD05 Pro Rev.E)",UTC121.301,PASS,
"USB Type-C docking station Ethernet connection (Ubuntu) (ME: Disabled) (WL-UMD05 Pro Rev.E)",UTC122.201,PASS,
"USB Type-C docking station Ethernet connection (Windows) (ME: Disabled) (WL-UMD05 Pro Rev.E)",UTC122.301,PASS,
"USB Type-C docking station audio recognition (Ubuntu) (ME: Enabled) (WL-UMD05 Pro Rev.E)",UTC123.201,PASS,
"USB Type-C docking station audio recognition (QubesOS) (ME: Enabled) (WL-UMD05 Pro Rev.E)",UTC123.203,PASS,
"USB Type-C docking station audio recognition (Windows) (ME: Enabled) (WL-UMD05 Pro Rev.E)",UTC123.301,PASS,
"USB Type-C docking station audio recognition (Ubuntu) (ME: Disabled) (WL-UMD05 Pro Rev.E)",UTC124.201,PASS,
"USB Type-C docking station audio recognition (QubesOS) (ME: Disabled) (WL-UMD05 Pro Rev.E)",UTC124.203,PASS,
"USB Type-C docking station audio recognition (Windows) (ME: Disabled) (WL-UMD05 Pro Rev.E)",UTC124.301,PASS,
"USB Type-C docking station audio playback (Ubuntu) (ME: Enabled) (WL-UMD05 Pro Rev.E)",UTC125.201,PASS,
"USB Type-C docking station audio playback (QubesOS) (ME: Enabled) (WL-UMD05 Pro Rev.E)",UTC125.203,PASS,
"USB Type-C docking station audio playback (Windows) (ME: Enabled) (WL-UMD05 Pro Rev.E)",UTC125.301,PASS,
"USB Type-C docking station audio playback (Ubuntu) (ME: Disabled) (WL-UMD05 Pro Rev.E)",UTC126.201,PASS,
"USB Type-C docking station audio playback (QubesOS) (ME: Disabled) (WL-UMD05 Pro Rev.E)",UTC126.203,PASS,
"USB Type-C docking station audio playback (Windows) (ME: Disabled) (WL-UMD05 Pro Rev.E)",UTC126.301,PASS,
"USB Type-C docking station audio capture (Ubuntu) (ME: Enabled) (WL-UMD05 Pro Rev.E)",UTC127.201,PASS,
"USB Type-C docking station audio capture (QubesOS) (ME: Enabled) (WL-UMD05 Pro Rev.E)",UTC127.203,PASS,
"USB Type-C docking station audio capture (Windows) (ME: Enabled) (WL-UMD05 Pro Rev.E)",UTC127.301,PASS,
"USB Type-C docking station audio capture (Ubuntu) (ME: Disabled) (WL-UMD05 Pro Rev.E)",UTC128.201,PASS,
"USB Type-C docking station audio capture (QubesOS) (ME: Disabled) (WL-UMD05 Pro Rev.E)",UTC128.203,PASS,
"USB Type-C docking station audio capture (Windows) (ME: Disabled) (WL-UMD05 Pro Rev.E)",UTC128.301,PASS,
"USB Type-C docking station SD Card reader detection (Ubuntu) (ME: Enabled) (WL-UMD05 Pro Rev.E)",UTC129.201,PASS,
"USB Type-C docking station SD Card reader detection (QubesOS) (ME: Enabled) (WL-UMD05 Pro Rev.E)",UTC129.203,PASS,
"USB Type-C docking station SD Card reader detection (Windows) (ME: Enabled) (WL-UMD05 Pro Rev.E)",UTC129.301,PASS,
"USB Type-C docking station SD Card reader detection (Ubuntu) (ME: Disabled) (WL-UMD05 Pro Rev.E)",UTC130.201,PASS,
"USB Type-C docking station SD Card reader detection (QubesOS) (ME: Disabled) (WL-UMD05 Pro Rev.E)",UTC130.203,PASS,
"USB Type-C docking station SD Card reader detection (Windows) (ME: Disabled) (WL-UMD05 Pro Rev.E)",UTC130.301,PASS,
"USB Type-C docking station SD Card read/write (Ubuntu) (ME: Enabled) (WL-UMD05 Pro Rev.E)",UTC131.201,PASS,
"USB Type-C docking station SD Card read/write (QubesOS) (ME: Enabled) (WL-UMD05 Pro Rev.E)",UTC131.203,PASS,
"USB Type-C docking station SD Card read/write (Windows) (ME: Enabled) (WL-UMD05 Pro Rev.E)",UTC131.301,PASS,
"USB Type-C docking station SD Card read/write (Ubuntu) (ME: Disabled) (WL-UMD05 Pro Rev.E)",UTC132.201,PASS,
"USB Type-C docking station SD Card read/write (QubesOS) (ME: Disabled) (WL-UMD05 Pro Rev.E)",UTC132.203,PASS,
"USB Type-C docking station SD Card read/write (Windows) (ME: Disabled) (WL-UMD05 Pro Rev.E)",UTC132.301,PASS,
"Docking station detection after coldboot (Ubuntu) (ME: Enabled) (WL-UMD05 Pro Rev.E)",UTC135.201,PASS,
"Docking station detection after coldboot (QubesOS) (ME: Enabled) (WL-UMD05 Pro Rev.E)",UTC135.203,PASS,
"Docking station detection after coldboot (Windows) (ME: Enabled) (WL-UMD05 Pro Rev.E)",UTC135.301,PASS,
"Docking station detection after coldboot (Ubuntu) (ME: Disabled) (WL-UMD05 Pro Rev.E)",UTC136.201,PASS,
"Docking station detection after coldboot (QubesOS) (ME: Disabled) (WL-UMD05 Pro Rev.E)",UTC136.203,PASS,
"Docking station detection after coldboot (Windows) (ME: Disabled) (WL-UMD05 Pro Rev.E)",UTC136.301,PASS,
"Docking station detection after warmboot (Ubuntu) (ME: Enabled) (WL-UMD05 Pro Rev.E)",UTC137.201,PASS,
"Docking station detection after warmboot (QubesOS) (ME: Enabled) (WL-UMD05 Pro Rev.E)",UTC137.203,PASS,
"Docking station detection after warmboot (Windows) (ME: Enabled) (WL-UMD05 Pro Rev.E)",UTC137.301,PASS,
"Docking station detection after warmboot (Ubuntu) (ME: Disabled) (WL-UMD05 Pro Rev.E)",UTC138.201,PASS,
"Docking station detection after warmboot (QubesOS) (ME: Disabled) (WL-UMD05 Pro Rev.E)",UTC138.203,PASS,
"Docking station detection after warmboot (Windows) (ME: Disabled) (WL-UMD05 Pro Rev.E)",UTC138.301,PASS,
"Docking station detection after reboot (Ubuntu) (ME: Enabled) (WL-UMD05 Pro Rev.E)",UTC139.201,PASS,
"Docking station detection after reboot (QubesOS) (ME: Enabled) (WL-UMD05 Pro Rev.E)",UTC139.203,PASS,
"Docking station detection after reboot (Windows) (ME: Enabled) (WL-UMD05 Pro Rev.E)",UTC139.301,PASS,
"Docking station detection after reboot (Ubuntu) (ME: Disabled) (WL-UMD05 Pro Rev.E)",UTC140.201,PASS,
"Docking station detection after reboot (QubesOS) (ME: Disabled) (WL-UMD05 Pro Rev.E)",UTC140.203,PASS,
"Docking station detection after reboot (Windows) (ME: Disabled) (WL-UMD05 Pro Rev.E)",UTC140.301,PASS,
"Docking station detection after suspend (QubesOS) (ME: Enabled) (WL-UMD05 Pro Rev.E)",UTC141.203,PASS,
"Docking station detection after suspend (QubesOS) (ME: Disabled) (WL-UMD05 Pro Rev.E)",UTC142.203,PASS,
"Docking station detection after suspend (Windows) (ME: Disabled) (WL-UMD05 Pro Rev.E)",UTC142.301,PASS,
"Docking station detection after suspend (S0ix) (Ubuntu) (ME: Enabled) (WL-UMD05 Pro Rev.E)",UTC143.201,PASS,
"Docking station detection after suspend (S0ix) (Windows) (ME: Enabled) (WL-UMD05 Pro Rev.E)",UTC143.301,PASS,
"Docking station detection after suspend (S0ix) (Ubuntu) (ME: Disabled) (WL-UMD05 Pro Rev.E)",UTC144.201,PASS,
"Docking station detection after suspend (S0ix) (Windows) (ME: Disabled) (WL-UMD05 Pro Rev.E)",UTC144.301,PASS,
"Docking station detection after suspend (S3) (Ubuntu) (ME: Enabled) (WL-UMD05 Pro Rev.E)",UTC145.201,PASS,
"Docking station detection after suspend (S3) (QubesOS) (ME: Enabled) (WL-UMD05 Pro Rev.E)",UTC145.203,PASS,
"Docking station detection after suspend (S3) (Windows) (ME: Enabled) (WL-UMD05 Pro Rev.E)",UTC145.301,PASS,
"Docking station detection after suspend (S3) (Ubuntu) (ME: Disabled) (WL-UMD05 Pro Rev.E)",UTC146.201,PASS,
"Docking station detection after suspend (S3) (QubesOS) (ME: Disabled) (WL-UMD05 Pro Rev.E)",UTC146.203,PASS,
"Docking station detection after suspend (S3) (Windows) (ME: Disabled) (WL-UMD05 Pro Rev.E)",UTC146.301,PASS,
"Docking station detection after coldboot then hotplug (Ubuntu) (ME: Enabled) (WL-UMD05 Pro Rev.E)",UTC147.201,PASS,
"Docking station detection after coldboot then hotplug (QubesOS) (ME: Enabled) (WL-UMD05 Pro Rev.E)",UTC147.203,PASS,
"Docking station detection after coldboot then hotplug (Windows) (ME: Enabled) (WL-UMD05 Pro Rev.E)",UTC147.301,PASS,
"Docking station detection after coldboot then hotplug (Ubuntu) (ME: Disabled) (WL-UMD05 Pro Rev.E)",UTC148.201,PASS,
"Docking station detection after coldboot then hotplug (QubesOS) (ME: Disabled) (WL-UMD05 Pro Rev.E)",UTC148.203,PASS,
"Docking station detection after coldboot then hotplug (Windows) (ME: Disabled) (WL-UMD05 Pro Rev.E)",UTC148.301,PASS,
"Docking station detection after warmboot then hotplug (Ubuntu) (ME: Enabled) (WL-UMD05 Pro Rev.E)",UTC149.201,PASS,
"Docking station detection after warmboot then hotplug (QubesOS) (ME: Enabled) (WL-UMD05 Pro Rev.E)",UTC149.203,PASS,
"Docking station detection after warmboot then hotplug (Windows) (ME: Enabled) (WL-UMD05 Pro Rev.E)",UTC149.301,PASS,
"Docking station detection after warmboot then hotplug (Ubuntu) (ME: Disabled) (WL-UMD05 Pro Rev.E)",UTC150.201,PASS,
"Docking station detection after warmboot then hotplug (QubesOS) (ME: Disabled) (WL-UMD05 Pro Rev.E)",UTC150.203,PASS,
"Docking station detection after warmboot then hotplug (Windows) (ME: Disabled) (WL-UMD05 Pro Rev.E)",UTC150.301,PASS,
"Docking station detection after reboot then hotplug (Ubuntu) (ME: Enabled) (WL-UMD05 Pro Rev.E)",UTC151.201,PASS,
"Docking station detection after reboot then hotplug (QubesOS) (ME: Enabled) (WL-UMD05 Pro Rev.E)",UTC151.203,PASS,
"Docking station detection after reboot then hotplug (Windows) (ME: Enabled) (WL-UMD05 Pro Rev.E)",UTC151.301,PASS,
"Docking station detection after reboot then hotplug (Ubuntu) (ME: Disabled) (WL-UMD05 Pro Rev.E)",UTC152.201,PASS,
"Docking station detection after reboot then hotplug (QubesOS) (ME: Disabled) (WL-UMD05 Pro Rev.E)",UTC152.203,PASS,
"Docking station detection after reboot then hotplug (Windows) (ME: Disabled) (WL-UMD05 Pro Rev.E)",UTC152.301,PASS,
"Docking station detection after suspend then hotplug (QubesOS) (ME: Enabled) (WL-UMD05 Pro Rev.E)",UTC153.203,PASS,
"Docking station detection after suspend then hotplug (Windows) (ME: Enabled) (WL-UMD05 Pro Rev.E)",UTC153.301,PASS,
"Docking station detection after suspend then hotplug (QubesOS) (ME: Disabled) (WL-UMD05 Pro Rev.E)",UTC154.203,PASS,
"Docking station detection after suspend then hotplug (Windows) (ME: Disabled) (WL-UMD05 Pro Rev.E)",UTC154.301,PASS,
"Docking station detection after suspend then hotplug (S0ix) (Ubuntu) (ME: Enabled) (WL-UMD05 Pro Rev.E)",UTC155.201,PASS,
"Docking station detection after suspend then hotplug (S0ix) (Windows) (ME: Enabled) (WL-UMD05 Pro Rev.E)",UTC155.301,PASS,
"Docking station detection after suspend then hotplug (S0ix) (Ubuntu) (ME: Disabled) (WL-UMD05 Pro Rev.E)",UTC156.201,PASS,
"Docking station detection after suspend then hotplug (S0ix) (Windows) (ME: Disabled) (WL-UMD05 Pro Rev.E)",UTC156.301,PASS,
"Docking station detection after suspend then hotplug (S3) (Ubuntu) (ME: Enabled) (WL-UMD05 Pro Rev.E)",UTC157.201,PASS,
"Docking station detection after suspend then hotplug (S3) (QubesOS) (ME: Enabled) (WL-UMD05 Pro Rev.E)",UTC157.203,PASS,
"Docking station detection after suspend then hotplug (S3) (Windows) (ME: Enabled) (WL-UMD05 Pro Rev.E)",UTC157.301,PASS,
"Docking station detection after suspend then hotplug (S3) (Ubuntu) (ME: Disabled) (WL-UMD05 Pro Rev.E)",UTC158.201,PASS,
"Docking station detection after suspend then hotplug (S3) (QubesOS) (ME: Disabled) (WL-UMD05 Pro Rev.E)",UTC158.203,PASS,
"Docking station detection after suspend then hotplug (S3) (Windows) (ME: Disabled) (WL-UMD05 Pro Rev.E)",UTC158.301,PASS,
"USB Type-C PD power input (Ubuntu) (ME: Enabled) (WL-UG69PD2 Rev.A1)",UTC305.201,PASS,
"USB Type-C PD power input (QubesOS) (ME: Enabled) (WL-UG69PD2 Rev.A1)",UTC305.203,PASS,
"USB Type-C PD power input (Windows) (ME: Enabled) (WL-UG69PD2 Rev.A1)",UTC305.301,PASS,
"USB Type-C PD power input (Windows) (ME: Disabled) (WL-UG69PD2 Rev.A1)",UTC306.301,PASS,
"USB Type-C Display output (Ubuntu) (ME: Enabled) (WL-UG69PD2 Rev.A1)",UTC307.201,PASS,
"USB Type-C Display output (Windows) (ME: Enabled) (WL-UG69PD2 Rev.A1)",UTC307.301,PASS,
"USB Type-C Display output (Ubuntu) (ME: Disabled) (WL-UG69PD2 Rev.A1)",UTC308.201,PASS,
"USB Type-C Display output (Windows) (ME: Disabled) (WL-UG69PD2 Rev.A1)",UTC308.301,PASS,
"USB Type-C docking station HDMI display (Ubuntu) (ME: Enabled) (WL-UG69PD2 Rev.A1)",UTC309.201,PASS,
"USB Type-C docking station HDMI display (Windows) (ME: Enabled) (WL-UG69PD2 Rev.A1)",UTC309.301,PASS,
"USB Type-C docking station HDMI display (Ubuntu) (ME: Disabled) (WL-UG69PD2 Rev.A1)",UTC310.201,PASS,
"USB Type-C docking station HDMI display (Windows) (ME: Disabled) (WL-UG69PD2 Rev.A1)",UTC310.301,PASS,
"USB Type-C docking station DP display (Ubuntu) (ME: Enabled) (WL-UG69PD2 Rev.A1)",UTC311.201,PASS,
"USB Type-C docking station DP display (Windows) (ME: Enabled) (WL-UG69PD2 Rev.A1)",UTC311.301,PASS,
"USB Type-C docking station DP display (Ubuntu) (ME: Disabled) (WL-UG69PD2 Rev.A1)",UTC312.201,PASS,
"USB Type-C docking station DP display (Windows) (ME: Disabled) (WL-UG69PD2 Rev.A1)",UTC312.301,PASS,
"USB Type-C docking station Triple display (Ubuntu) (ME: Enabled) (WL-UG69PD2 Rev.A1)",UTC313.201,PASS,
"USB Type-C docking station Triple display (Windows) (ME: Enabled) (WL-UG69PD2 Rev.A1)",UTC313.301,PASS,
"USB Type-C docking station Triple display (Ubuntu) (ME: Disabled) (WL-UG69PD2 Rev.A1)",UTC314.201,PASS,
"USB Type-C docking station Triple display (Windows) (ME: Disabled) (WL-UG69PD2 Rev.A1)",UTC314.301,PASS,
"USB Type-C docking station USB devices recognition (Firmware) (ME: Enabled) (WL-UG69PD2 Rev.A1)",UTC315.001,PASS,
"USB Type-C docking station USB devices recognition (Ubuntu) (ME: Enabled) (WL-UG69PD2 Rev.A1)",UTC315.201,PASS,
"USB Type-C docking station USB devices recognition (Windows) (ME: Enabled) (WL-UG69PD2 Rev.A1)",UTC315.301,PASS,
"USB Type-C docking station USB devices recognition (Firmware) (ME: Disabled) (WL-UG69PD2 Rev.A1)",UTC316.001,PASS,
"USB Type-C docking station USB devices recognition (Ubuntu) (ME: Disabled) (WL-UG69PD2 Rev.A1)",UTC316.201,PASS,
"USB Type-C docking station USB devices recognition (Windows) (ME: Disabled) (WL-UG69PD2 Rev.A1)",UTC316.301,PASS,
"USB Type-C docking station USB keyboard (Firmware) (ME: Enabled) (WL-UG69PD2 Rev.A1)",UTC317.001,PASS,
"USB Type-C docking station USB keyboard (Ubuntu) (ME: Enabled) (WL-UG69PD2 Rev.A1)",UTC317.201,PASS,
"USB Type-C docking station USB keyboard (Windows) (ME: Enabled) (WL-UG69PD2 Rev.A1)",UTC317.301,PASS,
"USB Type-C docking station USB keyboard (Firmware) (ME: Disabled) (WL-UG69PD2 Rev.A1)",UTC318.001,PASS,
"USB Type-C docking station USB keyboard (Ubuntu) (ME: Disabled) (WL-UG69PD2 Rev.A1)",UTC318.201,PASS,
"USB Type-C docking station USB keyboard (Windows) (ME: Disabled) (WL-UG69PD2 Rev.A1)",UTC318.301,PASS,
"USB Type-C docking station upload 1GB file on USB storage (Ubuntu) (ME: Enabled) (WL-UG69PD2 Rev.A1)",UTC319.201,PASS,
"USB Type-C docking station upload 1GB file on USB storage (Windows) (ME: Enabled) (WL-UG69PD2 Rev.A1)",UTC319.301,PASS,
"USB Type-C docking station upload 1GB file on USB storage (Ubuntu) (ME: Disabled) (WL-UG69PD2 Rev.A1)",UTC320.201,PASS,
"USB Type-C docking station upload 1GB file on USB storage (Windows) (ME: Disabled) (WL-UG69PD2 Rev.A1)",UTC320.301,PASS,
"USB Type-C docking station Ethernet connection (Ubuntu) (ME: Enabled) (WL-UG69PD2 Rev.A1)",UTC321.201,PASS,
"USB Type-C docking station Ethernet connection (Windows) (ME: Enabled) (WL-UG69PD2 Rev.A1)",UTC321.301,PASS,
"USB Type-C docking station Ethernet connection (Ubuntu) (ME: Disabled) (WL-UG69PD2 Rev.A1)",UTC322.201,PASS,
"USB Type-C docking station Ethernet connection (Windows) (ME: Disabled) (WL-UG69PD2 Rev.A1)",UTC322.301,PASS,
"USB Type-C docking station audio recognition (Ubuntu) (ME: Enabled) (WL-UG69PD2 Rev.A1)",UTC323.201,PASS,
"USB Type-C docking station audio recognition (Windows) (ME: Enabled) (WL-UG69PD2 Rev.A1)",UTC323.301,PASS,
"USB Type-C docking station audio recognition (Ubuntu) (ME: Disabled) (WL-UG69PD2 Rev.A1)",UTC324.201,PASS,
"USB Type-C docking station audio recognition (Windows) (ME: Disabled) (WL-UG69PD2 Rev.A1)",UTC324.301,PASS,
"USB Type-C docking station audio playback (Ubuntu) (ME: Enabled) (WL-UG69PD2 Rev.A1)",UTC325.201,PASS,
"USB Type-C docking station audio playback (Windows) (ME: Enabled) (WL-UG69PD2 Rev.A1)",UTC325.301,PASS,
"USB Type-C docking station audio playback (Ubuntu) (ME: Disabled) (WL-UG69PD2 Rev.A1)",UTC326.201,PASS,
"USB Type-C docking station audio playback (Windows) (ME: Disabled) (WL-UG69PD2 Rev.A1)",UTC326.301,PASS,
"USB Type-C docking station audio capture (Ubuntu) (ME: Enabled) (WL-UG69PD2 Rev.A1)",UTC327.201,PASS,
"USB Type-C docking station audio capture (Windows) (ME: Enabled) (WL-UG69PD2 Rev.A1)",UTC327.301,PASS,
"USB Type-C docking station audio capture (Ubuntu) (ME: Disabled) (WL-UG69PD2 Rev.A1)",UTC328.201,PASS,
"USB Type-C docking station audio capture (Windows) (ME: Disabled) (WL-UG69PD2 Rev.A1)",UTC328.301,PASS,
"Docking station detection after coldboot (Ubuntu) (ME: Enabled) (WL-UG69PD2 Rev.A1)",UTC335.201,PASS,
"Docking station detection after coldboot (Windows) (ME: Enabled) (WL-UG69PD2 Rev.A1)",UTC335.301,PASS,
"Docking station detection after coldboot (Ubuntu) (ME: Disabled) (WL-UG69PD2 Rev.A1)",UTC336.201,PASS,
"Docking station detection after coldboot (Windows) (ME: Disabled) (WL-UG69PD2 Rev.A1)",UTC336.301,PASS,
"Docking station detection after warmboot (Ubuntu) (ME: Enabled) (WL-UG69PD2 Rev.A1)",UTC337.201,PASS,
"Docking station detection after warmboot (Windows) (ME: Enabled) (WL-UG69PD2 Rev.A1)",UTC337.301,PASS,
"Docking station detection after warmboot (Ubuntu) (ME: Disabled) (WL-UG69PD2 Rev.A1)",UTC338.201,PASS,
"Docking station detection after warmboot (Windows) (ME: Disabled) (WL-UG69PD2 Rev.A1)",UTC338.301,PASS,
"Docking station detection after reboot (Ubuntu) (ME: Enabled) (WL-UG69PD2 Rev.A1)",UTC339.201,PASS,
"Docking station detection after reboot (Windows) (ME: Enabled) (WL-UG69PD2 Rev.A1)",UTC339.301,PASS,
"Docking station detection after reboot (Ubuntu) (ME: Disabled) (WL-UG69PD2 Rev.A1)",UTC340.201,PASS,
"Docking station detection after reboot (Windows) (ME: Disabled) (WL-UG69PD2 Rev.A1)",UTC340.301,PASS,
"Docking station detection after suspend (Ubuntu) (ME: Enabled) (WL-UG69PD2 Rev.A1)",UTC341.201,PASS,
"Docking station detection after suspend (Windows) (ME: Enabled) (WL-UG69PD2 Rev.A1)",UTC341.301,PASS,
"Docking station detection after suspend (Ubuntu) (ME: Disabled) (WL-UG69PD2 Rev.A1)",UTC342.201,PASS,
"Docking station detection after suspend (Windows) (ME: Disabled) (WL-UG69PD2 Rev.A1)",UTC342.301,PASS,
"Docking station detection after suspend (S0ix) (Ubuntu) (ME: Enabled) (WL-UG69PD2 Rev.A1)",UTC343.201,PASS,"https://github.com/Dasharo/open-source-firmware-validation/issues/1020"
"Docking station detection after suspend (S0ix) (Windows) (ME: Enabled) (WL-UG69PD2 Rev.A1)",UTC343.301,PASS,
